,img_name,WnID,bboxes,sample,pixel_w,pixel_h,Species,box_coords,n_boxes
411,n01664674_665,n01664674,False,train,160,120,Pacific Ridley,,
412,n01664674_733,n01664674,False,train,125,93,Pacific Ridley,,
413,n01664674_783,n01664674,False,train,533,400,Pacific Ridley,,
414,n01664674_784,n01664674,False,val,150,100,Pacific Ridley,,
415,n01664674_794,n01664674,False,train,375,500,Pacific Ridley,,
416,n01664674_815,n01664674,False,train,350,174,Pacific Ridley,,
417,n01664674_897,n01664674,False,val,350,220,Pacific Ridley,,
418,n01664674_952,n01664674,False,train,500,327,Pacific Ridley,,
419,n01664674_965,n01664674,False,val,130,76,Pacific Ridley,,
420,n01664674_989,n01664674,False,train,500,375,Pacific Ridley,,
421,n01664674_994,n01664674,False,test,500,375,Pacific Ridley,,
422,n01664674_1037,n01664674,False,train,150,98,Pacific Ridley,,
423,n01664674_1075,n01664674,False,val,300,180,Pacific Ridley,,
424,n01664674_1099,n01664674,False,train,591,491,Pacific Ridley,,
425,n01664674_1104,n01664674,False,val,610,455,Pacific Ridley,,
426,n01664674_1136,n01664674,False,train,500,356,Pacific Ridley,,
427,n01664674_1153,n01664674,False,val,217,163,Pacific Ridley,,
428,n01664674_1161,n01664674,False,train,190,220,Pacific Ridley,,
429,n01664674_1180,n01664674,False,train,360,237,Pacific Ridley,,
430,n01664674_1186,n01664674,False,train,1600,1071,Pacific Ridley,,
431,n01664674_1193,n01664674,False,test,500,375,Pacific Ridley,,
432,n01664674_1199,n01664674,False,train,180,120,Pacific Ridley,,
433,n01664674_1255,n01664674,False,train,500,333,Pacific Ridley,,
434,n01664674_1377,n01664674,False,train,263,201,Pacific Ridley,,
435,n01664674_1379,n01664674,False,val,216,142,Pacific Ridley,,
436,n01664674_1382,n01664674,False,val,300,200,Pacific Ridley,,
437,n01664674_1406,n01664674,False,train,500,333,Pacific Ridley,,
438,n01664674_1483,n01664674,False,train,450,296,Pacific Ridley,,
439,n01664674_1516,n01664674,False,val,500,375,Pacific Ridley,,
440,n01664674_1521,n01664674,False,val,250,171,Pacific Ridley,,
441,n01664674_1539,n01664674,False,test,200,248,Pacific Ridley,,
442,n01664674_1551,n01664674,False,val,135,90,Pacific Ridley,,
443,n01664674_1632,n01664674,False,val,660,480,Pacific Ridley,,
444,n01664674_1645,n01664674,False,test,300,225,Pacific Ridley,,
445,n01664674_1680,n01664674,False,train,500,320,Pacific Ridley,,
446,n01664674_1693,n01664674,False,test,500,375,Pacific Ridley,,
447,n01664674_1714,n01664674,False,train,245,171,Pacific Ridley,,
448,n01664674_1723,n01664674,False,train,220,135,Pacific Ridley,,
449,n01664674_1753,n01664674,False,val,400,266,Pacific Ridley,,
450,n01664674_1754,n01664674,False,train,113,176,Pacific Ridley,,
451,n01664674_1766,n01664674,False,val,300,172,Pacific Ridley,,
452,n01664674_1859,n01664674,False,train,275,381,Pacific Ridley,,
453,n01664674_1893,n01664674,False,train,200,150,Pacific Ridley,,
454,n01664674_1903,n01664674,False,train,600,406,Pacific Ridley,,
455,n01664674_1940,n01664674,False,test,440,390,Pacific Ridley,,
456,n01664674_1946,n01664674,False,train,125,86,Pacific Ridley,,
457,n01664674_1954,n01664674,False,train,230,132,Pacific Ridley,,
458,n01664674_1960,n01664674,False,train,180,135,Pacific Ridley,,
459,n01664674_1962,n01664674,False,train,392,261,Pacific Ridley,,
460,n01664674_1977,n01664674,False,train,120,90,Pacific Ridley,,
461,n01664674_2008,n01664674,False,test,400,208,Pacific Ridley,,
462,n01664674_2017,n01664674,False,test,604,453,Pacific Ridley,,
463,n01664674_2036,n01664674,False,test,130,98,Pacific Ridley,,
464,n01664674_2044,n01664674,False,val,100,75,Pacific Ridley,,
465,n01664674_2046,n01664674,False,train,500,329,Pacific Ridley,,
466,n01664674_2052,n01664674,False,val,500,375,Pacific Ridley,,
467,n01664674_2064,n01664674,False,test,500,375,Pacific Ridley,,
468,n01664674_2066,n01664674,False,val,220,186,Pacific Ridley,,
469,n01664674_2111,n01664674,False,val,500,375,Pacific Ridley,,
470,n01664674_2119,n01664674,False,train,500,375,Pacific Ridley,,
471,n01664674_2137,n01664674,False,val,500,375,Pacific Ridley,,
472,n01664674_2156,n01664674,False,val,500,333,Pacific Ridley,,
473,n01664674_2158,n01664674,False,val,500,375,Pacific Ridley,,
474,n01664674_2159,n01664674,False,train,274,182,Pacific Ridley,,
475,n01664674_2196,n01664674,False,train,610,410,Pacific Ridley,,
476,n01664674_2351,n01664674,False,train,264,170,Pacific Ridley,,
477,n01664674_2379,n01664674,False,test,500,375,Pacific Ridley,,
478,n01664674_2411,n01664674,False,train,160,113,Pacific Ridley,,
479,n01664674_2432,n01664674,False,train,200,133,Pacific Ridley,,
480,n01664674_2502,n01664674,False,train,193,157,Pacific Ridley,,
481,n01664674_2562,n01664674,False,train,500,332,Pacific Ridley,,
482,n01664674_2568,n01664674,False,train,799,533,Pacific Ridley,,
483,n01664674_2571,n01664674,False,train,476,194,Pacific Ridley,,
484,n01664674_2584,n01664674,False,train,200,164,Pacific Ridley,,
485,n01664674_2618,n01664674,False,test,235,150,Pacific Ridley,,
486,n01664674_2636,n01664674,False,train,390,257,Pacific Ridley,,
487,n01664674_2724,n01664674,False,train,200,125,Pacific Ridley,,
488,n01664674_2830,n01664674,False,test,300,200,Pacific Ridley,,
489,n01664674_2843,n01664674,False,train,300,400,Pacific Ridley,,
490,n01664674_2865,n01664674,False,test,533,400,Pacific Ridley,,
491,n01664674_2878,n01664674,False,train,190,132,Pacific Ridley,,
492,n01664674_2920,n01664674,False,test,333,500,Pacific Ridley,,
493,n01664674_2957,n01664674,False,train,300,204,Pacific Ridley,,
494,n01664674_2990,n01664674,False,test,464,389,Pacific Ridley,,
495,n01664674_3048,n01664674,False,test,125,85,Pacific Ridley,,
496,n01664674_3127,n01664674,False,val,200,150,Pacific Ridley,,
497,n01664674_3163,n01664674,False,train,150,82,Pacific Ridley,,
498,n01664674_3165,n01664674,False,train,250,162,Pacific Ridley,,
499,n01664674_3185,n01664674,False,train,500,334,Pacific Ridley,,
500,n01664674_3216,n01664674,False,train,500,375,Pacific Ridley,,
501,n01664674_3225,n01664674,False,train,180,119,Pacific Ridley,,
502,n01664674_3226,n01664674,False,test,500,375,Pacific Ridley,,
503,n01664674_3261,n01664674,False,test,500,333,Pacific Ridley,,
504,n01664674_3297,n01664674,False,train,245,202,Pacific Ridley,,
505,n01664674_3375,n01664674,False,train,500,374,Pacific Ridley,,
506,n01664674_3396,n01664674,False,train,375,500,Pacific Ridley,,
507,n01664674_3485,n01664674,False,train,378,243,Pacific Ridley,,
508,n01664674_3535,n01664674,False,train,300,227,Pacific Ridley,,
509,n01664674_3545,n01664674,False,val,400,269,Pacific Ridley,,
510,n01664674_3554,n01664674,False,train,125,79,Pacific Ridley,,
511,n01664674_3560,n01664674,False,val,475,308,Pacific Ridley,,
512,n01664674_3573,n01664674,False,val,500,375,Pacific Ridley,,
513,n01664674_3634,n01664674,False,train,264,169,Pacific Ridley,,
514,n01664674_3688,n01664674,False,train,294,225,Pacific Ridley,,
515,n01664674_3698,n01664674,False,val,315,207,Pacific Ridley,,
516,n01664674_3739,n01664674,False,train,192,134,Pacific Ridley,,
517,n01664674_3776,n01664674,False,val,350,263,Pacific Ridley,,
518,n01664674_3786,n01664674,False,val,500,374,Pacific Ridley,,
519,n01664674_3839,n01664674,False,train,500,375,Pacific Ridley,,
520,n01664674_3845,n01664674,False,train,400,270,Pacific Ridley,,
521,n01664674_3885,n01664674,False,train,500,375,Pacific Ridley,,
522,n01664674_3927,n01664674,False,val,500,375,Pacific Ridley,,
523,n01664674_4015,n01664674,False,test,500,375,Pacific Ridley,,
524,n01664674_4151,n01664674,False,val,320,240,Pacific Ridley,,
525,n01664674_4225,n01664674,False,train,250,169,Pacific Ridley,,
526,n01664674_4234,n01664674,False,train,129,66,Pacific Ridley,,
527,n01664674_4248,n01664674,False,train,720,789,Pacific Ridley,,
528,n01664674_4262,n01664674,False,test,200,223,Pacific Ridley,,
529,n01664674_4278,n01664674,False,train,800,586,Pacific Ridley,,
530,n01664674_4296,n01664674,False,train,363,269,Pacific Ridley,,
531,n01664674_4332,n01664674,False,train,199,134,Pacific Ridley,,
532,n01664674_4357,n01664674,False,train,400,316,Pacific Ridley,,
533,n01664674_4415,n01664674,False,test,212,165,Pacific Ridley,,
534,n01664674_4454,n01664674,False,train,200,200,Pacific Ridley,,
535,n01664674_4460,n01664674,False,train,400,239,Pacific Ridley,,
536,n01664674_4461,n01664674,False,val,372,253,Pacific Ridley,,
537,n01664674_4462,n01664674,False,train,500,375,Pacific Ridley,,
538,n01664674_4521,n01664674,False,train,160,120,Pacific Ridley,,
539,n01664674_4523,n01664674,False,test,264,198,Pacific Ridley,,
540,n01664674_4525,n01664674,False,train,120,99,Pacific Ridley,,
541,n01664674_4529,n01664674,False,test,500,375,Pacific Ridley,,
542,n01664674_4579,n01664674,False,test,225,170,Pacific Ridley,,
543,n01664674_4585,n01664674,False,train,500,375,Pacific Ridley,,
544,n01664674_4618,n01664674,False,train,500,375,Pacific Ridley,,
545,n01664674_4672,n01664674,False,test,375,500,Pacific Ridley,,
546,n01664674_4698,n01664674,False,train,250,188,Pacific Ridley,,
547,n01664674_4766,n01664674,False,train,600,400,Pacific Ridley,,
548,n01664674_4803,n01664674,False,val,180,129,Pacific Ridley,,
549,n01664674_4821,n01664674,False,test,466,251,Pacific Ridley,,
550,n01664674_4828,n01664674,False,val,500,375,Pacific Ridley,,
551,n01664674_4875,n01664674,False,test,160,120,Pacific Ridley,,
552,n01664674_4941,n01664674,False,val,500,333,Pacific Ridley,,
553,n01664674_4974,n01664674,False,val,130,80,Pacific Ridley,,
554,n01664674_4977,n01664674,False,val,400,279,Pacific Ridley,,
555,n01664674_5006,n01664674,False,train,500,375,Pacific Ridley,,
556,n01664674_5011,n01664674,False,train,775,550,Pacific Ridley,,
557,n01664674_5182,n01664674,False,train,144,91,Pacific Ridley,,
558,n01664674_5183,n01664674,False,train,500,375,Pacific Ridley,,
559,n01664674_5237,n01664674,False,train,500,375,Pacific Ridley,,
560,n01664674_5293,n01664674,False,train,200,150,Pacific Ridley,,
561,n01664674_5306,n01664674,False,train,600,400,Pacific Ridley,,
562,n01664674_5380,n01664674,False,train,610,401,Pacific Ridley,,
563,n01664674_5434,n01664674,False,train,550,397,Pacific Ridley,,
564,n01664674_5688,n01664674,False,test,500,375,Pacific Ridley,,
565,n01664674_5748,n01664674,False,val,500,335,Pacific Ridley,,
566,n01664674_5793,n01664674,False,train,500,375,Pacific Ridley,,
567,n01664674_5872,n01664674,False,val,500,375,Pacific Ridley,,
568,n01664674_5876,n01664674,False,train,338,450,Pacific Ridley,,
569,n01664674_5973,n01664674,False,train,500,375,Pacific Ridley,,
570,n01664674_5996,n01664674,False,train,245,163,Pacific Ridley,,
571,n01664674_6030,n01664674,False,train,248,178,Pacific Ridley,,
572,n01664674_6109,n01664674,False,val,375,500,Pacific Ridley,,
573,n01664674_6114,n01664674,False,val,400,300,Pacific Ridley,,
574,n01664674_6115,n01664674,False,test,182,130,Pacific Ridley,,
575,n01664674_6228,n01664674,False,train,225,170,Pacific Ridley,,
576,n01664674_6233,n01664674,False,train,156,193,Pacific Ridley,,
577,n01664674_6300,n01664674,False,test,500,375,Pacific Ridley,,
578,n01664674_6310,n01664674,False,test,500,374,Pacific Ridley,,
579,n01664674_6324,n01664674,False,train,500,333,Pacific Ridley,,
580,n01664674_6338,n01664674,False,train,300,209,Pacific Ridley,,
581,n01664674_6362,n01664674,False,val,500,375,Pacific Ridley,,
582,n01664674_6416,n01664674,False,test,200,140,Pacific Ridley,,
583,n01664674_6419,n01664674,False,train,500,303,Pacific Ridley,,
584,n01664674_6457,n01664674,False,train,166,125,Pacific Ridley,,
585,n01664674_6469,n01664674,False,train,500,375,Pacific Ridley,,
586,n01664674_6523,n01664674,False,val,108,81,Pacific Ridley,,
587,n01664674_6535,n01664674,False,train,252,200,Pacific Ridley,,
588,n01664674_6583,n01664674,False,train,225,225,Pacific Ridley,,
589,n01664674_6585,n01664674,False,test,190,130,Pacific Ridley,,
590,n01664674_6683,n01664674,False,train,500,375,Pacific Ridley,,
591,n01664674_6693,n01664674,False,train,256,341,Pacific Ridley,,
592,n01664674_6695,n01664674,False,val,121,91,Pacific Ridley,,
593,n01664674_6725,n01664674,False,train,500,333,Pacific Ridley,,
594,n01664674_6726,n01664674,False,train,589,387,Pacific Ridley,,
595,n01664674_6734,n01664674,False,train,100,82,Pacific Ridley,,
596,n01664674_6738,n01664674,False,train,180,130,Pacific Ridley,,
597,n01664674_6750,n01664674,False,train,198,132,Pacific Ridley,,
598,n01664674_6752,n01664674,False,train,230,169,Pacific Ridley,,
599,n01664674_6812,n01664674,False,train,278,381,Pacific Ridley,,
600,n01664674_6861,n01664674,False,train,500,375,Pacific Ridley,,
601,n01664674_6876,n01664674,False,val,203,190,Pacific Ridley,,
602,n01664674_7174,n01664674,False,train,600,403,Pacific Ridley,,
603,n01664674_7212,n01664674,False,test,500,375,Pacific Ridley,,
604,n01664674_7214,n01664674,False,val,200,129,Pacific Ridley,,
605,n01664674_7298,n01664674,False,train,610,405,Pacific Ridley,,
606,n01664674_7453,n01664674,False,val,380,270,Pacific Ridley,,
607,n01664674_7494,n01664674,False,test,280,170,Pacific Ridley,,
608,n01664674_7501,n01664674,False,train,560,400,Pacific Ridley,,
609,n01664674_7675,n01664674,False,train,508,294,Pacific Ridley,,
610,n01664674_7685,n01664674,False,train,864,648,Pacific Ridley,,
611,n01664674_7687,n01664674,False,train,235,235,Pacific Ridley,,
612,n01664674_7714,n01664674,False,train,500,375,Pacific Ridley,,
613,n01664674_7724,n01664674,False,test,500,375,Pacific Ridley,,
614,n01664674_7735,n01664674,False,train,166,248,Pacific Ridley,,
615,n01664674_7776,n01664674,False,test,500,379,Pacific Ridley,,
616,n01664674_7777,n01664674,False,train,166,116,Pacific Ridley,,
617,n01664674_7803,n01664674,False,train,350,248,Pacific Ridley,,
618,n01664674_7804,n01664674,False,train,307,204,Pacific Ridley,,
619,n01664674_7884,n01664674,False,val,227,146,Pacific Ridley,,
620,n01664674_7895,n01664674,False,train,500,333,Pacific Ridley,,
621,n01664674_7956,n01664674,False,test,500,375,Pacific Ridley,,
622,n01664674_7996,n01664674,False,val,399,248,Pacific Ridley,,
623,n01664674_8034,n01664674,False,train,500,375,Pacific Ridley,,
624,n01664674_8083,n01664674,False,val,183,127,Pacific Ridley,,
625,n01664674_8100,n01664674,False,train,250,333,Pacific Ridley,,
626,n01664674_8105,n01664674,False,test,1600,1200,Pacific Ridley,,
627,n01664674_8162,n01664674,False,train,130,98,Pacific Ridley,,
628,n01664674_8208,n01664674,False,val,336,336,Pacific Ridley,,
629,n01664674_8224,n01664674,False,val,208,144,Pacific Ridley,,
630,n01664674_8231,n01664674,False,train,500,375,Pacific Ridley,,
631,n01664674_8233,n01664674,False,test,500,375,Pacific Ridley,,
632,n01664674_8274,n01664674,False,train,448,336,Pacific Ridley,,
633,n01664674_8297,n01664674,False,train,351,251,Pacific Ridley,,
634,n01664674_8318,n01664674,False,train,500,375,Pacific Ridley,,
635,n01664674_8385,n01664674,False,test,435,350,Pacific Ridley,,
636,n01664674_8458,n01664674,False,train,200,150,Pacific Ridley,,
637,n01664674_8494,n01664674,False,train,145,92,Pacific Ridley,,
638,n01664674_8557,n01664674,False,test,500,333,Pacific Ridley,,
639,n01664674_8565,n01664674,False,test,500,333,Pacific Ridley,,
640,n01664674_8654,n01664674,False,train,500,262,Pacific Ridley,,
641,n01664674_8669,n01664674,False,val,500,333,Pacific Ridley,,
642,n01664674_8672,n01664674,False,train,500,333,Pacific Ridley,,
643,n01664674_8684,n01664674,False,val,375,500,Pacific Ridley,,
644,n01664674_8685,n01664674,False,train,275,190,Pacific Ridley,,
645,n01664674_8690,n01664674,False,val,500,375,Pacific Ridley,,
646,n01664674_8696,n01664674,False,train,500,124,Pacific Ridley,,
647,n01664674_8699,n01664674,False,train,500,333,Pacific Ridley,,
648,n01664674_8714,n01664674,False,train,500,335,Pacific Ridley,,
649,n01664674_8716,n01664674,False,train,500,333,Pacific Ridley,,
650,n01664674_8720,n01664674,False,val,500,375,Pacific Ridley,,
651,n01664674_8721,n01664674,False,test,500,333,Pacific Ridley,,
652,n01664674_8733,n01664674,False,val,500,309,Pacific Ridley,,
653,n01664674_8740,n01664674,False,train,500,333,Pacific Ridley,,
654,n01664674_8753,n01664674,False,train,500,332,Pacific Ridley,,
655,n01664674_8758,n01664674,False,train,500,355,Pacific Ridley,,
656,n01664674_8768,n01664674,False,test,500,375,Pacific Ridley,,
657,n01664674_8772,n01664674,False,train,500,373,Pacific Ridley,,
658,n01664674_8791,n01664674,False,train,500,374,Pacific Ridley,,
659,n01664674_8793,n01664674,False,val,500,435,Pacific Ridley,,
660,n01664674_8811,n01664674,False,train,500,332,Pacific Ridley,,
661,n01664674_8813,n01664674,False,train,500,324,Pacific Ridley,,
662,n01664674_8844,n01664674,False,train,338,500,Pacific Ridley,,
663,n01664674_8847,n01664674,False,train,500,375,Pacific Ridley,,
664,n01664674_8869,n01664674,False,train,500,252,Pacific Ridley,,
665,n01664674_8880,n01664674,False,train,500,333,Pacific Ridley,,
666,n01664674_8892,n01664674,False,train,500,298,Pacific Ridley,,
667,n01664674_8900,n01664674,False,test,500,218,Pacific Ridley,,
668,n01664674_8928,n01664674,False,val,500,333,Pacific Ridley,,
669,n01664674_8937,n01664674,False,train,500,333,Pacific Ridley,,
670,n01664674_8940,n01664674,False,train,500,333,Pacific Ridley,,
671,n01664674_8942,n01664674,False,train,500,333,Pacific Ridley,,
672,n01664674_8959,n01664674,False,train,500,333,Pacific Ridley,,
673,n01664674_8971,n01664674,False,test,500,375,Pacific Ridley,,
674,n01664674_8974,n01664674,False,train,500,375,Pacific Ridley,,
675,n01664674_8980,n01664674,False,train,500,333,Pacific Ridley,,
676,n01664674_8982,n01664674,False,train,375,500,Pacific Ridley,,
677,n01664674_8983,n01664674,False,train,500,306,Pacific Ridley,,
678,n01664674_8993,n01664674,False,train,500,375,Pacific Ridley,,
679,n01664674_9004,n01664674,False,train,500,333,Pacific Ridley,,
680,n01664674_4106,n01664674,False,train,250,167,Pacific Ridley,,
681,n01664674_5925,n01664674,False,train,710,509,Pacific Ridley,,
682,n01664674_130,n01664674,False,val,689,461,Pacific Ridley,,
683,n01664674_431,n01664674,False,train,480,369,Pacific Ridley,,
684,n01664674_817,n01664674,False,train,360,132,Pacific Ridley,,
685,n01664674_1265,n01664674,False,train,450,600,Pacific Ridley,,
686,n01664674_1367,n01664674,False,test,250,180,Pacific Ridley,,
687,n01664674_1626,n01664674,False,train,200,142,Pacific Ridley,,
688,n01664674_1849,n01664674,False,train,591,443,Pacific Ridley,,
689,n01664674_2016,n01664674,False,train,300,264,Pacific Ridley,,
690,n01664674_2085,n01664674,False,train,500,378,Pacific Ridley,,
